id,answers,hmsk_template_id,company_id,project_id,created_by,updated_by,created_at,updated_at,task_id,image_ids
2295,"[{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-03-29T05:48:31.630Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Was the workspace clean/tidy?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-03-29T05:48:33.027Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Fire safety ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-03-29T05:48:34.360Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Emergency exits marked and free?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-03-29T05:48:35.626Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Safety equipment and clothing ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-03-29T05:48:38.487Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Working enviornment ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-03-29T05:48:39.786Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Checmicals \u0026 Gas handled ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-03-29T05:48:44.142Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Lifting equipment approved and operated by qualified personnel?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-03-29T05:48:46.648Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Risk assessment / Safety Job Analysis ok? (SJA)""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-03-29T05:48:48.500Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Machines and equipment locked/safety ok?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-03-29T05:48:50.404Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Any other comments?""}]",99,113,22041,1062,1062,2023-03-29 05:48:51 UTC,2023-03-29 05:48:51 UTC,182408
2331,"[{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-04-05T05:41:21.286Z"",""images"":[2518,2519],""comments"":""Skräp på båda sidor om pålastning"",""answer_type"":""yes_no_na"",""template_question"":""Was the workspace clean/tidy?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-04-05T05:46:04.987Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Fire safety ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-04-05T05:42:34.010Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Emergency exits marked and free?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-04-05T05:45:13.858Z"",""images"":[2520,2521],""comments"":""Slapp nödstoppslina höger sida pålastning, samt trasig skylt till nödstopp inne i sluss "",""answer_type"":""yes_no_na"",""template_question"":""Safety equipment and clothing ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-04-05T05:46:00.600Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Working enviornment ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-04-05T05:53:35.512Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Checmicals \u0026 Gas handled ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-04-05T05:53:37.396Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Lifting equipment approved and operated by qualified personnel?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-04-05T05:53:38.953Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Risk assessment / Safety Job Analysis ok? (SJA)""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-04-05T05:53:42.379Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Machines and equipment locked/safety ok?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-04-05T05:56:09.055Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Any other comments?""}]",99,113,22041,1062,1062,2023-04-05 05:56:20 UTC,2023-04-05 05:56:20 UTC,182408,"[2518, 2519, 2520, 2521]"
2367,"[{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-04-12T05:57:08.969Z"",""images"":[2550],""answer_type"":""yes_no_na"",""template_question"":""Was the workspace clean/tidy?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-04-12T06:06:45.230Z"",""images"":[2551,2552],""comments"":""Kartan i a-hallen visar en räddningskammare som ej finns på utmärkt plats (andra kartan visar rätt)"",""answer_type"":""yes_no_na"",""template_question"":""Fire safety ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-04-12T06:11:27.719Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Emergency exits marked and free?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-04-12T06:11:30.717Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Safety equipment and clothing ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-04-12T06:11:32.583Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Working enviornment ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-04-12T06:11:34.323Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Checmicals \u0026 Gas handled ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-04-12T06:11:36.028Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Lifting equipment approved and operated by qualified personnel?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-04-12T06:11:37.727Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Risk assessment / Safety Job Analysis ok? (SJA)""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-04-12T06:11:39.453Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Machines and equipment locked/safety ok?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-04-12T06:11:42.324Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Any other comments?""}]",99,113,22041,1062,1062,2023-04-12 06:11:46 UTC,2023-04-12 06:11:46 UTC,182408,"[2550, 2551, 2552]"
2387,"[{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-04-19T06:55:22.285Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Was the workspace clean/tidy?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-04-19T07:12:35.002Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Fire safety ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-04-19T07:12:33.282Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Emergency exits marked and free?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-04-19T07:02:20.068Z"",""images"":[2578,2579],""comments"":""Borde man kanske ha ett till räcke här? Trasig skylt uppe vid trapp"",""answer_type"":""yes_no_na"",""template_question"":""Safety equipment and clothing ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-04-19T07:12:19.342Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Working enviornment ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-04-19T07:12:21.591Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Checmicals \u0026 Gas handled ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-04-19T07:12:24.396Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Lifting equipment approved and operated by qualified personnel?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-04-19T07:12:26.165Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Risk assessment / Safety Job Analysis ok? (SJA)""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-04-19T07:17:34.626Z"",""images"":[2580],""comments"":""Onödigt lång nödstoppslina vid RS443 (kanske åker in i en rulle om den nystas upp)"",""answer_type"":""yes_no_na"",""template_question"":""Machines and equipment locked/safety ok?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-04-19T07:12:29.605Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Any other comments?""}]",99,113,22041,1062,1062,2023-04-19 07:19:01 UTC,2023-04-19 07:19:01 UTC,182408,"[2578, 2579, 2580]"
2423,"[{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-04-27T06:25:41.656Z"",""images"":[2644],""comments"":""Ställningsmaterial uppe på traversbrygga"",""answer_type"":""yes_no_na"",""template_question"":""Was the workspace clean/tidy?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-04-27T06:28:09.571Z"",""images"":[2645,2646,2647],""comments"":""Skylt för brandsläckare är svår att se om man kommer från fel håll. Reflexer saknas på trappsteg upp till skywalk, och släckaren vid MO3 sitter ej vid skylten. "",""answer_type"":""yes_no_na"",""template_question"":""Fire safety ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-04-27T06:30:23.862Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Emergency exits marked and free?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-04-27T06:29:59.975Z"",""images"":[2648,2649],""comments"":""Bristfälligt uppsatt skylt vid traversbryggan. Grind saknas när man ska ut på bryggan och klättra upp på taket, fallrisk enligt mig. "",""answer_type"":""yes_no_na"",""template_question"":""Safety equipment and clothing ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-04-27T06:30:05.504Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Working enviornment ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-04-27T06:30:08.952Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Checmicals \u0026 Gas handled ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-04-27T06:30:13.214Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Lifting equipment approved and operated by qualified personnel?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-04-27T06:30:14.850Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Risk assessment / Safety Job Analysis ok? (SJA)""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-04-27T06:30:16.669Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Machines and equipment locked/safety ok?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-04-27T06:30:18.438Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Any other comments?""}]",99,113,22041,1062,1062,2023-04-27 06:30:28 UTC,2023-04-27 06:30:28 UTC,182408,"[2644, 2645, 2646, 2647, 2648, 2649]"
2454,"[{""comments"":""Det är dock ganska dålig miljö här uppe och svårt att hålla städat pga damm och vind"",""updated_by"":1062,""date_time"":""2023-05-03T09:51:36.563Z"",""answer_value"":""2"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Was the workspace clean/tidy?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-05-03T09:47:02.044Z"",""images"":[2697],""comments"":""Inga reflexer på trapp ner från traversbrygga"",""answer_type"":""yes_no_na"",""template_question"":""Fire safety ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-05-03T09:47:04.715Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Emergency exits marked and free?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-05-03T09:47:29.653Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Safety equipment and clothing ok?""},{""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Working enviornment ok?"",""updated_by"":null,""answer_value"":""""},{""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Checmicals \u0026 Gas handled ok?"",""updated_by"":null,""answer_value"":""""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-05-03T09:48:13.390Z"",""images"":[2699],""comments"":""Trasig skylt vid lådan till traversens kördon, går ej att se maxlast. "",""answer_type"":""yes_no_na"",""template_question"":""Lifting equipment approved and operated by qualified personnel?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-05-03T09:48:21.697Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Risk assessment / Safety Job Analysis ok? (SJA)""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-05-03T09:49:28.021Z"",""images"":[2700],""comments"":""Saknas skylt när man ska kliva in i traverskorgen, bör upplysa om fallsele som det finns på traversen i drivstation"",""answer_type"":""yes_no_na"",""template_question"":""Machines and equipment locked/safety ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-05-03T09:51:30.067Z"",""images"":[2701,2702,2703],""comments"":""Livsfara uppe på gångbanan vid traversen. Luckan saknades och grinden var uppspärrad, KRAFTIG fallrisk. Åtgärdade på plats, men det verkar som att man måste svetsa nya gångjärn och gå igenom luckan ordentligt!"",""answer_type"":""yes_no_na"",""template_question"":""Any other comments?""}]",99,113,22041,1062,1062,2023-05-03 09:51:39 UTC,2023-05-03 09:51:39 UTC,182408,"[2697, 2699, 2700, 2701, 2702, 2703]"
2490,"[{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-05-10T05:16:00.296Z"",""images"":[2831,2832,2833,2834],""comments"":""Mkt skrot och rullar i drivstationen"",""answer_type"":""yes_no_na"",""template_question"":""Was the workspace clean/tidy?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-05-10T05:16:07.140Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Fire safety ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-05-10T05:16:09.423Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Emergency exits marked and free?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-05-10T05:16:13.126Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Safety equipment and clothing ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-05-10T05:16:14.277Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Working enviornment ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-05-10T05:16:16.279Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Checmicals \u0026 Gas handled ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-05-10T05:16:20.206Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Lifting equipment approved and operated by qualified personnel?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-05-10T05:16:22.326Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Risk assessment / Safety Job Analysis ok? (SJA)""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-05-10T05:16:44.702Z"",""images"":[2835],""comments"":""Bristfälligt uppsatt skylt till traverskorg"",""answer_type"":""yes_no_na"",""template_question"":""Machines and equipment locked/safety ok?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-05-10T05:16:48.040Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Any other comments?""}]",99,113,22041,1062,1062,2023-05-10 05:16:52 UTC,2023-05-10 05:16:52 UTC,182408,"[2831, 2832, 2833, 2834, 2835]"
2524,"[{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-05-17T06:22:09.471Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Was the workspace clean/tidy?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-05-17T06:24:15.658Z"",""images"":[2910],""comments"":""Ingen grind på stegen ner från dörren vid traversbryggan"",""answer_type"":""yes_no_na"",""template_question"":""Fire safety ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-05-17T06:22:19.278Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Emergency exits marked and free?""},{""images"":[2908,2909],""updated_by"":1062,""date_time"":""2023-05-17T06:23:31.916Z"",""comments"":""Dålig skylt vid dörr framför MO4, solblekta och otydliga skyltar på vänster sida in till drivstationen. "",""answer_type"":""yes_no_na"",""template_question"":""Safety equipment and clothing ok?"",""answer_value"":""""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-05-17T06:22:23.902Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Working enviornment ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-05-17T06:22:26.440Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Checmicals \u0026 Gas handled ok?""},{""comments"":""Fallsele-skylt saknas på traverskorgen"",""updated_by"":1062,""date_time"":""2023-05-17T06:25:04.619Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Lifting equipment approved and operated by qualified personnel?"",""answer_value"":""""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-05-17T06:22:32.835Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Risk assessment / Safety Job Analysis ok? (SJA)""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-05-17T06:22:36.335Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Machines and equipment locked/safety ok?""},{""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Any other comments?"",""updated_by"":null,""answer_value"":""""}]",99,113,22041,1062,1062,2023-05-17 06:25:11 UTC,2023-05-17 06:25:11 UTC,186816,"[2908, 2909, 2910]"
2546,"[{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-05-24T05:45:22.087Z"",""images"":[2979,2980,2981],""comments"":""Väldigt mkt skrot uppe på 2050"",""answer_type"":""yes_no_na"",""template_question"":""Was the workspace clean/tidy?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-05-24T05:45:28.934Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Fire safety ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-05-24T05:45:34.887Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Emergency exits marked and free?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-05-24T05:46:23.842Z"",""images"":[2982],""comments"":""Väldigt mkt slack i nödstoppslinan vid pålastning höger sida "",""answer_type"":""yes_no_na"",""template_question"":""Safety equipment and clothing ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-05-24T05:46:30.109Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Working enviornment ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-05-24T05:46:31.910Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Checmicals \u0026 Gas handled ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-05-24T05:46:34.434Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Lifting equipment approved and operated by qualified personnel?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-05-24T05:46:36.171Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Risk assessment / Safety Job Analysis ok? (SJA)""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-05-24T05:47:36.940Z"",""images"":[2983],""comments"":""Toppen har lossnat till vajerlåset på vänster sida, snart kommer det bli omöjligt att trä igenom det "",""answer_type"":""yes_no_na"",""template_question"":""Machines and equipment locked/safety ok?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-05-24T05:47:39.603Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Any other comments?""}]",99,113,22041,1062,1062,2023-05-24 05:47:51 UTC,2023-05-24 05:47:51 UTC,186816,"[2979, 2980, 2981, 2982, 2983]"
2577,"[{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-05-31T06:14:17.318Z"",""images"":[3043],""comments"":""Väldigt mkt slig på vänster sida pålastning 2020, samt en ställning som står i vägen. Se bild. "",""answer_type"":""yes_no_na"",""template_question"":""Was the workspace clean/tidy?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-05-31T06:14:19.354Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Fire safety ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-05-31T06:14:21.818Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Emergency exits marked and free?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-05-31T06:14:23.186Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Safety equipment and clothing ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-05-31T06:14:24.806Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Working enviornment ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-05-31T06:14:27.850Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Checmicals \u0026 Gas handled ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-05-31T06:14:30.417Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Lifting equipment approved and operated by qualified personnel?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-05-31T06:14:32.788Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Risk assessment / Safety Job Analysis ok? (SJA)""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-05-31T06:14:34.464Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Machines and equipment locked/safety ok?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-05-31T06:14:36.077Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Any other comments?""}]",99,113,22041,1062,1062,2023-05-31 06:14:39 UTC,2023-05-31 06:14:39 UTC,186816,[3043]
2608,"[{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-06-08T05:13:43.497Z"",""images"":[3093,3094],""comments"":""Tomma pallar samt skräp i o-hall"",""answer_type"":""yes_no_na"",""template_question"":""Was the workspace clean/tidy?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-06-08T05:16:09.439Z"",""images"":[3095,3096,3097,3098],""comments"":""Trasig skylt till släckare på golvplan. Vid brytarna till pumparna så saknas det en släckare samt att skylten är skadad "",""answer_type"":""yes_no_na"",""template_question"":""Fire safety ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-06-08T05:16:23.755Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Emergency exits marked and free?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-06-08T05:16:45.357Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Safety equipment and clothing ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-06-08T05:16:28.501Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Working enviornment ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-06-08T05:16:32.051Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Checmicals \u0026 Gas handled ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-06-08T05:16:34.707Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Lifting equipment approved and operated by qualified personnel?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-06-08T05:16:36.694Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Risk assessment / Safety Job Analysis ok? (SJA)""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-06-08T05:16:38.896Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Machines and equipment locked/safety ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-06-08T05:17:31.788Z"",""images"":[3099],""comments"":""Slarvigt uppsatt skylt vid pump 434. Den borde inte sitta med kattstrypare"",""answer_type"":""yes_no_na"",""template_question"":""Any other comments?""}]",99,113,22041,1062,1062,2023-06-08 05:17:38 UTC,2023-06-08 05:17:38 UTC,186816,"[3093, 3094, 3095, 3096, 3097, 3098, 3099]"
2625,"[{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-06-14T09:16:26.612Z"",""images"":[3113,3114],""comments"":""Skrot i slussen på 189, samt en tand från en skopa vid skrotdeckarn. "",""answer_type"":""yes_no_na"",""template_question"":""Was the workspace clean/tidy?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-06-14T09:17:25.489Z"",""images"":[3115,3116],""comments"":""Trasig skylt på vänster sida avlastning 189. Inga reflexer på trapporna där heller. "",""answer_type"":""yes_no_na"",""template_question"":""Fire safety ok?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-06-14T09:20:22.385Z"",""images"":[3117,3118,3119],""comments"":""Väldigt hög tröskel vid trappuppgång, stor snubbelrisk. Även vid pumparna ovanför PU427"",""answer_type"":""yes_no_na"",""template_question"":""Emergency exits marked and free?""},{""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Safety equipment and clothing ok?"",""updated_by"":null,""answer_value"":""""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-06-14T09:18:05.221Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Working enviornment ok?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-06-14T09:18:17.473Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Checmicals \u0026 Gas handled ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-06-14T09:18:38.333Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Lifting equipment approved and operated by qualified personnel?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-06-14T09:18:40.369Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Risk assessment / Safety Job Analysis ok? (SJA)""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-06-14T09:18:43.739Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Machines and equipment locked/safety ok?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-06-14T09:20:27.491Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Any other comments?""}]",99,113,22041,1062,1062,2023-06-14 09:20:31 UTC,2023-06-14 09:20:31 UTC,186816,"[3113, 3114, 3115, 3116, 3117, 3118, 3119]"
